0,1,Labels
233.7,separate from my teaching and research roles at Stanford it is however part of my desire and effort to bring zero cost to Consumer information about science and science related tools to the general public in keeping with that theme I'd like to thank the sponsors of today's podcast our first sponsor is thesis thesis makes custom nootropics and as ,1
252.12,many of you know I'm not a fan of the word nootropics because nootropics means smart drugs and as a neuroscientist I can tell you there is no neural circuit in the brain for being smart thesis understands this and has designed different nootropics in order to bring your brain into specific States for specific types of work so for instance ,1
476.28,and I should just mention that the library of those supplements is constantly expanding again that's livemomentis.com huberman let's talk about headaches and as we are soon going to learn there are different types of headaches and different types of headaches arise from changes in different types of tissues in the head ,1
672.18,of which are very thin and fragile and others of which such as the dura that are very very strong because they're very fibrous almost like a uh if you've ever felt for instance the sale of a of a sailboat you might think oh it's just this big flapping sheet in the wind it is anything but a sheet in the Wind it is a very very strong and durable ,1
1044.12,inflammation of a tissue is one way in which a set of cells so these could be for instance uh cells of the immune system and we cover this in a detailed episode all about the immune system if you'd like to check that out you go to hubermanlab.com just put into our search function immune system and you can find that episode by the way all of our ,1
1064.6,episodes are searchable by keyword hubermanlab.com and it'll take you to specific episodes and time stamps for the topics you're interested in so for sake of this discussion about headache inflammation is going to be the case when one particular tissue in and around the head area is releasing molecules cytokines which sometimes are called ,1
1506.78,happen in your body like your heart beats or you move your limbs you lift your eyelids or your eyebrows rather and so on and so forth other types of neurons are what we call Sensory neurons they communicate the same way that motor neurons do that is they fire what we call Action ,1
1525.08,potentials which are just electrical signals they release neurotransmitters like any other neuron but they respond to certain events in the environment or the environment within the body but they are not responsible for generating muscular contractions so we call these Sensory neurons some Sensory neurons sense light touch other Sensory ,1
1867.62,based type treatments and they would rather use for instance a behavioral approach in which they can modulate they can deliberately turn off the communication between Sensory neurons and motor neurons and turns out those approaches exist as well okay so at this point I promise you that I'm not going to give you any more of a biology ,1
1884.779,lesson in terms of pain sensing and headaches as a more uh conceptual phenomenon instead what I'd like to do next is talk about the different types of headaches and I think this is something that's very important and not often discussed except for those people out there that unfortunately suffer repeatedly from certain kinds of ,1
1942.679,in the area above the eyes often also include the jaw the neck muscles and can extend even into the upper back again this can be caused by some low level of infection but more often than not tension type headaches are going to come on because of some chronic psychological stress usually combined with lack of sleep usually combined with ,1
1959.0,lifestyle issues and of course without getting into a long discussion about it anytime you have lack of sleep you're going to have excessive stress anytime you have excessive stress you're going to have to make sure you're offsetting that by getting proper sleep most people don't when they're under excessive stress by the way we have excellent ,1
2168.579,episode you will find for instance that 17 of women suffer from migraines you will also hear that six percent of males suffer from migraines you will also hear that 43 43 percent of females suffer from migraine that is recurring headaches that qualify as migraine headaches and that ,1
2187.78,17 percent of men suffer from migraine headaches on a recurring basis which is again the definition of a migraine headache or one of the key definitions so all we can say for sure is that many many millions of people maybe even billions of people suffer from migraine headaches it's kind of a staggering thing to contemplate but we know it's ,1
2546.82,then give us the experience of extreme headache and migraine so taking an aspirin or something like it for migraine in some cases the worst possible Choice again so knowing what kind of headache you are experiencing is going to be essential here the other thing that you'll sometimes hear is that drinking a cup of coffee or getting ,1
2564.94,caffeine through tea is a great way to deal with headache why would that be well it turns out that coffee can cause either vasoconstriction or vasodilation depending on when you take it and we'll get into the use of caffeine as a treatment for headache because indeed it can be a very potent treatment for headache but you ,1
